fonte: 1, destino: 9649, peso: 1
fonte: 1006, destino: 7266, peso: 2
fonte: 1010, destino: 8705, peso: 2
fonte: 1016, destino: 3737, peso: 2
fonte: 1050, destino: 2452, peso: 2
fonte: 1053, destino: 4944, peso: 2
fonte: 1071, destino: 2587, peso: 2
fonte: 1082, destino: 7274, peso: 2
fonte: 1122, destino: 6998, peso: 2
fonte: 1132, destino: 4090, peso: 2
fonte: 1155, destino: 1358, peso: 2
fonte: 1155, destino: 8120, peso: 2
fonte: 1161, destino: 3665, peso: 2
fonte: 1165, destino: 9312, peso: 2
fonte: 1170, destino: 3188, peso: 2
fonte: 1196, destino: 5743, peso: 2
fonte: 1197, destino: 910, peso: 2
fonte: 1222, destino: 9852, peso: 2
fonte: 1265, destino: 2075, peso: 2
fonte: 1298, destino: 3069, peso: 2
fonte: 1308, destino: 7399, peso: 2
fonte: 1318, destino: 5349, peso: 2
fonte: 1321, destino: 6726, peso: 2
fonte: 1322, destino: 8148, peso: 2
fonte: 1357, destino: 7335, peso: 2
fonte: 1358, destino: 4838, peso: 2
fonte: 1377, destino: 4697, peso: 2
fonte: 1378, destino: 2782, peso: 2
fonte: 1378, destino: 1563, peso: 2
fonte: 1384, destino: 6281, peso: 2
fonte: 1471, destino: 4250, peso: 2
fonte: 1485, destino: 7407, peso: 2
fonte: 1494, destino: 5104, peso: 2
fonte: 1535, destino: 2237, peso: 2
fonte: 1555, destino: 4375, peso: 2
fonte: 1581, destino: 4252, peso: 2
fonte: 1588, destino: 1029, peso: 2
fonte: 1630, destino: 1423, peso: 2
fonte: 1647, destino: 5109, peso: 2
fonte: 1649, destino: 997, peso: 2
fonte: 1661, destino: 5055, peso: 2
fonte: 1661, destino: 2928, peso: 2
fonte: 1682, destino: 7853, peso: 2
fonte: 1702, destino: 8974, peso: 2
fonte: 1707, destino: 7929, peso: 2
fonte: 1721, destino: 5609, peso: 2
fonte: 1742, destino: 4871, peso: 2
fonte: 1744, destino: 4650, peso: 2
fonte: 1756, destino: 1299, peso: 2
fonte: 1834, destino: 527, peso: 2
fonte: 1888, destino: 8594, peso: 2
fonte: 1891, destino: 1177, peso: 2
fonte: 1919, destino: 1729, peso: 2
fonte: 1967, destino: 6924, peso: 2
fonte: 1977, destino: 787, peso: 2
fonte: 2000, destino: 8376, peso: 2
fonte: 2002, destino: 1237, peso: 2
fonte: 2014, destino: 5255, peso: 2
fonte: 2018, destino: 1474, peso: 2
fonte: 2032, destino: 4933, peso: 2
fonte: 2033, destino: 6516, peso: 2
fonte: 2045, destino: 442, peso: 2
fonte: 2082, destino: 2648, peso: 2
fonte: 2110, destino: 7110, peso: 2
fonte: 2150, destino: 5421, peso: 2
fonte: 2152, destino: 3094, peso: 2
fonte: 2176, destino: 3216, peso: 2
fonte: 2219, destino: 2265, peso: 2
fonte: 2219, destino: 5325, peso: 2
fonte: 2222, destino: 3474, peso: 2
fonte: 2241, destino: 3926, peso: 2
fonte: 2251, destino: 7406, peso: 2
fonte: 2262, destino: 5237, peso: 2
fonte: 2281, destino: 7159, peso: 2
fonte: 2285, destino: 9817, peso: 2
fonte: 2331, destino: 6354, peso: 2
fonte: 2340, destino: 1693, peso: 2
fonte: 2391, destino: 5416, peso: 2
fonte: 2406, destino: 8114, peso: 2
fonte: 2413, destino: 9812, peso: 2
fonte: 2417, destino: 9435, peso: 2
fonte: 2426, destino: 4350, peso: 2
fonte: 2481, destino: 2528, peso: 2
fonte: 2493, destino: 5801, peso: 2
fonte: 2500, destino: 4913, peso: 2
fonte: 2511, destino: 2593, peso: 2
fonte: 2513, destino: 4500, peso: 2
fonte: 2533, destino: 4018, peso: 2
fonte: 2538, destino: 3381, peso: 2
fonte: 2560, destino: 138, peso: 2
fonte: 2562, destino: 4530, peso: 2
fonte: 2598, destino: 990, peso: 2
fonte: 2628, destino: 166, peso: 2
fonte: 2658, destino: 7381, peso: 2
fonte: 2666, destino: 5950, peso: 2
fonte: 2693, destino: 1774, peso: 2
fonte: 2738, destino: 9513, peso: 2
fonte: 2744, destino: 3440, peso: 2
fonte: 2754, destino: 8563, peso: 2
fonte: 2771, destino: 2015, peso: 2
fonte: 2809, destino: 1909, peso: 2
fonte: 2832, destino: 9473, peso: 2
fonte: 2842, destino: 8113, peso: 2
fonte: 2858, destino: 8112, peso: 2
fonte: 2935, destino: 6392, peso: 2
fonte: 2945, destino: 7660, peso: 2
fonte: 2959, destino: 8907, peso: 2
fonte: 2986, destino: 5708, peso: 2
fonte: 2999, destino: 2208, peso: 2
fonte: 3016, destino: 4222, peso: 2
fonte: 3034, destino: 3153, peso: 2
fonte: 3047, destino: 7293, peso: 2
fonte: 3049, destino: 1484, peso: 2
fonte: 3054, destino: 3744, peso: 2
fonte: 3093, destino: 2390, peso: 2
fonte: 3101, destino: 1931, peso: 2
fonte: 3126, destino: 4747, peso: 2
fonte: 3130, destino: 8359, peso: 2
fonte: 3133, destino: 8089, peso: 2
fonte: 3180, destino: 712, peso: 2
fonte: 3181, destino: 4204, peso: 2
fonte: 3210, destino: 5984, peso: 2
fonte: 3247, destino: 3872, peso: 2
fonte: 3268, destino: 4114, peso: 2
fonte: 3279, destino: 7602, peso: 2
fonte: 3292, destino: 8926, peso: 2
fonte: 3355, destino: 5509, peso: 2
fonte: 3364, destino: 387, peso: 2
fonte: 3372, destino: 6749, peso: 2
fonte: 3388, destino: 7027, peso: 2
fonte: 3390, destino: 6212, peso: 2
fonte: 3400, destino: 345, peso: 2
fonte: 3411, destino: 4254, peso: 2
fonte: 3420, destino: 3654, peso: 2
fonte: 3446, destino: 8510, peso: 2
fonte: 3452, destino: 3658, peso: 2
fonte: 3476, destino: 7804, peso: 2
fonte: 3483, destino: 6063, peso: 2
fonte: 3484, destino: 3751, peso: 2
fonte: 3495, destino: 8827, peso: 2
fonte: 3499, destino: 6782, peso: 2
fonte: 3573, destino: 5393, peso: 2
fonte: 3585, destino: 5961, peso: 2
fonte: 3620, destino: 5416, peso: 2
fonte: 3654, destino: 2003, peso: 2
fonte: 3657, destino: 8037, peso: 2
fonte: 3657, destino: 2618, peso: 2
fonte: 3708, destino: 6341, peso: 2
fonte: 3718, destino: 4809, peso: 2
fonte: 3738, destino: 6181, peso: 2
fonte: 3761, destino: 9584, peso: 2
fonte: 3762, destino: 7967, peso: 2
fonte: 3787, destino: 6694, peso: 2
fonte: 3791, destino: 6934, peso: 2
fonte: 3795, destino: 2810, peso: 2
fonte: 3823, destino: 6876, peso: 2
fonte: 3844, destino: 1011, peso: 2
fonte: 3857, destino: 9135, peso: 2
fonte: 3883, destino: 750, peso: 2
fonte: 3887, destino: 3948, peso: 2
fonte: 3895, destino: 7707, peso: 2
fonte: 3896, destino: 8695, peso: 2
fonte: 3935, destino: 2509, peso: 2
fonte: 3937, destino: 7477, peso: 2
fonte: 3961, destino: 8138, peso: 2
fonte: 3970, destino: 3445, peso: 2
fonte: 3971, destino: 3741, peso: 2
fonte: 3974, destino: 801, peso: 2
fonte: 3990, destino: 4522, peso: 2
fonte: 4012, destino: 9068, peso: 2
fonte: 4022, destino: 8941, peso: 2
fonte: 4086, destino: 3309, peso: 2
fonte: 4141, destino: 6900, peso: 2
fonte: 4143, destino: 5197, peso: 2
fonte: 4152, destino: 5902, peso: 2
fonte: 4199, destino: 2114, peso: 2
fonte: 4217, destino: 4421, peso: 2
fonte: 4279, destino: 6922, peso: 2
fonte: 4320, destino: 6992, peso: 2
fonte: 4328, destino: 7589, peso: 2
fonte: 4332, destino: 8696, peso: 2
fonte: 4336, destino: 2129, peso: 2
fonte: 4399, destino: 4009, peso: 2
fonte: 4418, destino: 9032, peso: 2
fonte: 4430, destino: 462, peso: 2
fonte: 4438, destino: 6355, peso: 2
fonte: 4453, destino: 3316, peso: 2
fonte: 4463, destino: 8118, peso: 2
fonte: 4490, destino: 9997, peso: 2
fonte: 4506, destino: 5959, peso: 2
fonte: 4531, destino: 7605, peso: 2
fonte: 4531, destino: 2471, peso: 2
fonte: 4625, destino: 9558, peso: 2
fonte: 4633, destino: 4230, peso: 2
fonte: 4637, destino: 6072, peso: 2
fonte: 4638, destino: 9840, peso: 2
fonte: 4664, destino: 2970, peso: 2
fonte: 4696, destino: 8620, peso: 2
fonte: 4714, destino: 6798, peso: 2
fonte: 4740, destino: 6370, peso: 2
fonte: 4761, destino: 4254, peso: 2
fonte: 4773, destino: 8226, peso: 2
fonte: 4781, destino: 2595, peso: 2
fonte: 4783, destino: 1580, peso: 2
fonte: 4854, destino: 5565, peso: 2
fonte: 4873, destino: 9935, peso: 2
fonte: 4880, destino: 8943, peso: 2
fonte: 4881, destino: 5218, peso: 2
fonte: 4949, destino: 2495, peso: 2
fonte: 4957, destino: 8232, peso: 2
fonte: 4968, destino: 4084, peso: 2
fonte: 4986, destino: 3084, peso: 2
fonte: 4989, destino: 7135, peso: 2
fonte: 5016, destino: 457, peso: 2
fonte: 5016, destino: 9501, peso: 2
fonte: 5034, destino: 2766, peso: 2
fonte: 5040, destino: 1736, peso: 2
fonte: 5076, destino: 9448, peso: 2
fonte: 5107, destino: 4092, peso: 2
fonte: 5111, destino: 7327, peso: 2
fonte: 5182, destino: 9381, peso: 2
fonte: 5184, destino: 3463, peso: 2
fonte: 5197, destino: 4335, peso: 2
fonte: 5217, destino: 210, peso: 2
fonte: 5233, destino: 4274, peso: 2
fonte: 5247, destino: 4756, peso: 2
fonte: 5267, destino: 3094, peso: 2
fonte: 5275, destino: 8237, peso: 2
fonte: 5334, destino: 6915, peso: 2
fonte: 5335, destino: 9031, peso: 2
fonte: 5337, destino: 6600, peso: 2
fonte: 5340, destino: 4030, peso: 2
fonte: 5340, destino: 7732, peso: 2
fonte: 5346, destino: 5439, peso: 2
fonte: 5373, destino: 4772, peso: 2
fonte: 5373, destino: 1886, peso: 2
fonte: 5386, destino: 9390, peso: 2
fonte: 5409, destino: 6972, peso: 2
fonte: 5427, destino: 922, peso: 2
fonte: 5428, destino: 6801, peso: 2
fonte: 5456, destino: 5230, peso: 2
fonte: 5463, destino: 6708, peso: 2
fonte: 5484, destino: 8781, peso: 2
fonte: 5508, destino: 4881, peso: 2
fonte: 5556, destino: 1061, peso: 2
fonte: 5607, destino: 1710, peso: 2
fonte: 5638, destino: 6615, peso: 2
fonte: 5641, destino: 4165, peso: 2
fonte: 5668, destino: 995, peso: 2
fonte: 5684, destino: 1474, peso: 2
fonte: 5711, destino: 2853, peso: 2
fonte: 5736, destino: 4950, peso: 2
fonte: 5812, destino: 8247, peso: 2
fonte: 5825, destino: 7280, peso: 2
fonte: 5842, destino: 8134, peso: 2
fonte: 5844, destino: 9027, peso: 2
fonte: 5852, destino: 7821, peso: 2
fonte: 5854, destino: 1558, peso: 2
fonte: 5860, destino: 4942, peso: 2
fonte: 5882, destino: 2284, peso: 2
fonte: 5888, destino: 4413, peso: 2
fonte: 5892, destino: 3158, peso: 2
fonte: 5906, destino: 4067, peso: 2
fonte: 5942, destino: 5121, peso: 2
fonte: 5976, destino: 5116, peso: 2
fonte: 6006, destino: 2861, peso: 2
fonte: 6025, destino: 7288, peso: 2
fonte: 6031, destino: 2426, peso: 2
fonte: 6035, destino: 9655, peso: 2
fonte: 6043, destino: 3083, peso: 2
fonte: 6049, destino: 6899, peso: 2
fonte: 6085, destino: 245, peso: 2
fonte: 6137, destino: 9958, peso: 2
fonte: 6157, destino: 9901, peso: 2
fonte: 6230, destino: 1154, peso: 2
fonte: 6244, destino: 602, peso: 2
fonte: 6246, destino: 9553, peso: 2
fonte: 6249, destino: 4068, peso: 2
fonte: 6260, destino: 7529, peso: 2
fonte: 6264, destino: 8160, peso: 2
fonte: 6268, destino: 991, peso: 2
fonte: 6269, destino: 2989, peso: 2
fonte: 6275, destino: 6594, peso: 2
fonte: 6289, destino: 9656, peso: 2
fonte: 6299, destino: 989, peso: 2
fonte: 6305, destino: 8708, peso: 2
fonte: 6322, destino: 1589, peso: 2
fonte: 6323, destino: 9739, peso: 2
fonte: 6334, destino: 7032, peso: 2
fonte: 6338, destino: 591, peso: 2
fonte: 6354, destino: 1555, peso: 2
fonte: 6358, destino: 6641, peso: 2
fonte: 6372, destino: 1710, peso: 2
fonte: 6380, destino: 7169, peso: 2
fonte: 6425, destino: 8194, peso: 2
fonte: 6431, destino: 1368, peso: 2
fonte: 6432, destino: 8896, peso: 2
fonte: 6469, destino: 205, peso: 2
fonte: 6479, destino: 3327, peso: 2
fonte: 6482, destino: 6766, peso: 2
fonte: 6490, destino: 9655, peso: 2
fonte: 6497, destino: 1016, peso: 2
fonte: 6556, destino: 6863, peso: 2
fonte: 6561, destino: 8714, peso: 2
fonte: 6563, destino: 5360, peso: 2
fonte: 6574, destino: 4636, peso: 2
fonte: 6589, destino: 8361, peso: 2
fonte: 6590, destino: 2860, peso: 2
fonte: 6595, destino: 5816, peso: 2
fonte: 6622, destino: 8075, peso: 2
fonte: 6625, destino: 4104, peso: 2
fonte: 6627, destino: 5334, peso: 2
fonte: 6634, destino: 2485, peso: 2
fonte: 6637, destino: 9080, peso: 2
fonte: 6678, destino: 4919, peso: 2
fonte: 6682, destino: 7011, peso: 2
fonte: 6690, destino: 6406, peso: 2
fonte: 6700, destino: 7411, peso: 2
fonte: 6706, destino: 3001, peso: 2
fonte: 6746, destino: 7697, peso: 2
fonte: 6750, destino: 4449, peso: 2
fonte: 6777, destino: 9602, peso: 2
fonte: 6800, destino: 3865, peso: 2
fonte: 6808, destino: 6348, peso: 2
fonte: 6853, destino: 9239, peso: 2
fonte: 6866, destino: 8268, peso: 2
fonte: 6872, destino: 7302, peso: 2
fonte: 6875, destino: 9364, peso: 2
fonte: 6909, destino: 3663, peso: 2
fonte: 6911, destino: 4807, peso: 2
fonte: 6930, destino: 2529, peso: 2
fonte: 6937, destino: 6251, peso: 2
fonte: 7000, destino: 2508, peso: 2
fonte: 7015, destino: 7206, peso: 2
fonte: 7020, destino: 4775, peso: 2
fonte: 7044, destino: 29, peso: 2
fonte: 7048, destino: 3448, peso: 2
fonte: 7049, destino: 1488, peso: 2
fonte: 7065, destino: 5076, peso: 2
fonte: 7070, destino: 2045, peso: 2
fonte: 7108, destino: 6402, peso: 2
fonte: 7128, destino: 6561, peso: 2
fonte: 7185, destino: 7315, peso: 2
fonte: 7190, destino: 9544, peso: 2
fonte: 7191, destino: 5120, peso: 2
fonte: 7196, destino: 5757, peso: 2
fonte: 7215, destino: 7662, peso: 2
fonte: 7221, destino: 8738, peso: 2
fonte: 7224, destino: 8718, peso: 2
fonte: 7229, destino: 4163, peso: 2
fonte: 7235, destino: 7153, peso: 2
fonte: 7238, destino: 4040, peso: 2
fonte: 7255, destino: 8658, peso: 2
fonte: 7264, destino: 5516, peso: 2
fonte: 7269, destino: 3557, peso: 2
fonte: 7276, destino: 9828, peso: 2
fonte: 7288, destino: 4589, peso: 2
fonte: 7305, destino: 2573, peso: 2
fonte: 7339, destino: 4696, peso: 2
fonte: 7353, destino: 9364, peso: 2
fonte: 7366, destino: 3884, peso: 2
fonte: 7367, destino: 1642, peso: 2
fonte: 7382, destino: 2656, peso: 2
fonte: 7403, destino: 1924, peso: 2
fonte: 7410, destino: 7458, peso: 2
fonte: 7451, destino: 180, peso: 2
fonte: 7495, destino: 3667, peso: 2
fonte: 7496, destino: 1111, peso: 2
fonte: 7497, destino: 7324, peso: 2
fonte: 7504, destino: 401, peso: 2
fonte: 7509, destino: 8411, peso: 2
fonte: 7525, destino: 5229, peso: 2
fonte: 7561, destino: 1432, peso: 2
fonte: 7573, destino: 3432, peso: 2
fonte: 7589, destino: 5483, peso: 2
fonte: 7598, destino: 9075, peso: 2
fonte: 7675, destino: 7220, peso: 2
fonte: 7679, destino: 8449, peso: 2
fonte: 7692, destino: 8952, peso: 2
fonte: 7704, destino: 41, peso: 2
fonte: 7749, destino: 2229, peso: 2
fonte: 7752, destino: 3487, peso: 2
fonte: 7771, destino: 1777, peso: 2
fonte: 7787, destino: 6467, peso: 2
fonte: 7790, destino: 7013, peso: 2
fonte: 7808, destino: 7691, peso: 2
fonte: 7863, destino: 7174, peso: 2
fonte: 7877, destino: 1594, peso: 2
fonte: 7896, destino: 7554, peso: 2
fonte: 7931, destino: 4936, peso: 2
fonte: 7954, destino: 4043, peso: 2
fonte: 7966, destino: 1614, peso: 2
fonte: 8018, destino: 7119, peso: 2
fonte: 8032, destino: 6380, peso: 2
fonte: 8058, destino: 7343, peso: 2
fonte: 8070, destino: 8968, peso: 2
fonte: 8083, destino: 8726, peso: 2
fonte: 8088, destino: 8075, peso: 2
fonte: 8095, destino: 8173, peso: 2
fonte: 8102, destino: 6672, peso: 2
fonte: 8139, destino: 1117, peso: 2
fonte: 8146, destino: 1181, peso: 2
fonte: 8222, destino: 4048, peso: 2
fonte: 8270, destino: 813, peso: 2
fonte: 8275, destino: 942, peso: 2
fonte: 8279, destino: 9013, peso: 2
fonte: 8283, destino: 8864, peso: 2
fonte: 8287, destino: 8547, peso: 2
fonte: 8290, destino: 2194, peso: 2
fonte: 8310, destino: 9591, peso: 2
fonte: 8319, destino: 8141, peso: 2
fonte: 8329, destino: 6859, peso: 2
fonte: 8341, destino: 4093, peso: 2
fonte: 8379, destino: 8744, peso: 2
fonte: 8392, destino: 4563, peso: 2
fonte: 8396, destino: 6437, peso: 2
fonte: 8399, destino: 2684, peso: 2
fonte: 8404, destino: 5781, peso: 2
fonte: 8430, destino: 4001, peso: 2
fonte: 8435, destino: 4773, peso: 2
fonte: 8453, destino: 6928, peso: 2
fonte: 8456, destino: 9589, peso: 2
fonte: 8472, destino: 9589, peso: 2
fonte: 8495, destino: 4894, peso: 2
fonte: 8502, destino: 5917, peso: 2
fonte: 8562, destino: 3819, peso: 2
fonte: 8569, destino: 1120, peso: 2
fonte: 8584, destino: 811, peso: 2
fonte: 8592, destino: 1299, peso: 2
fonte: 8599, destino: 5993, peso: 2
fonte: 8647, destino: 746, peso: 2
fonte: 8656, destino: 8911, peso: 2
fonte: 8721, destino: 9399, peso: 2
fonte: 8732, destino: 1540, peso: 2
fonte: 8748, destino: 6151, peso: 2
fonte: 8774, destino: 2969, peso: 2
fonte: 8805, destino: 2516, peso: 2
fonte: 8808, destino: 2527, peso: 2
fonte: 8810, destino: 5754, peso: 2
fonte: 8819, destino: 9280, peso: 2
fonte: 8833, destino: 6182, peso: 2
fonte: 8846, destino: 4544, peso: 2
fonte: 8860, destino: 9503, peso: 2
fonte: 8881, destino: 4661, peso: 2
fonte: 8886, destino: 3596, peso: 2
fonte: 8894, destino: 793, peso: 2
fonte: 8910, destino: 9997, peso: 2
fonte: 8910, destino: 6756, peso: 2
fonte: 8913, destino: 1545, peso: 2
fonte: 8937, destino: 9142, peso: 2
fonte: 8947, destino: 2623, peso: 2
fonte: 8947, destino: 320, peso: 2
fonte: 8995, destino: 9327, peso: 2
fonte: 9004, destino: 4166, peso: 2
fonte: 9030, destino: 8480, peso: 2
fonte: 9049, destino: 2395, peso: 2
fonte: 9050, destino: 9613, peso: 2
fonte: 9051, destino: 3243, peso: 2
fonte: 9058, destino: 6637, peso: 2
fonte: 9067, destino: 7624, peso: 2
fonte: 9087, destino: 9678, peso: 2
fonte: 9097, destino: 3655, peso: 2
fonte: 9102, destino: 8845, peso: 2
fonte: 9114, destino: 5517, peso: 2
fonte: 9120, destino: 619, peso: 2
fonte: 9124, destino: 8675, peso: 2
fonte: 9128, destino: 7577, peso: 2
fonte: 9137, destino: 2952, peso: 2
fonte: 9142, destino: 3885, peso: 2
fonte: 9179, destino: 1851, peso: 2
fonte: 9185, destino: 9459, peso: 2
fonte: 9197, destino: 4199, peso: 2
fonte: 9229, destino: 161, peso: 2
fonte: 9234, destino: 2365, peso: 2
fonte: 9252, destino: 6158, peso: 2
fonte: 9271, destino: 6933, peso: 2
fonte: 9280, destino: 6114, peso: 2
fonte: 9281, destino: 7131, peso: 2
fonte: 9294, destino: 3335, peso: 2
fonte: 9296, destino: 7846, peso: 2
fonte: 9306, destino: 5133, peso: 2
fonte: 9307, destino: 4360, peso: 2
fonte: 9328, destino: 9108, peso: 2
fonte: 9330, destino: 3032, peso: 2
fonte: 9350, destino: 3816, peso: 2
fonte: 9381, destino: 9875, peso: 2
fonte: 9384, destino: 1507, peso: 2
fonte: 9388, destino: 2855, peso: 2
fonte: 9390, destino: 8867, peso: 2
fonte: 9413, destino: 7417, peso: 2
fonte: 9428, destino: 332, peso: 2
fonte: 9442, destino: 8229, peso: 2
fonte: 9450, destino: 1109, peso: 2
fonte: 9465, destino: 2438, peso: 2
fonte: 9466, destino: 1849, peso: 2
fonte: 9480, destino: 1761, peso: 2
fonte: 9482, destino: 2306, peso: 2
fonte: 9496, destino: 7122, peso: 2
fonte: 9544, destino: 5494, peso: 2
fonte: 9590, destino: 1009, peso: 2
fonte: 9602, destino: 2239, peso: 2
fonte: 9604, destino: 1847, peso: 2
fonte: 9606, destino: 1540, peso: 2
fonte: 9613, destino: 6510, peso: 2
fonte: 9672, destino: 759, peso: 2
fonte: 9685, destino: 9005, peso: 2
fonte: 9691, destino: 6249, peso: 2
fonte: 9693, destino: 5112, peso: 2
fonte: 9756, destino: 1847, peso: 2
fonte: 9784, destino: 9022, peso: 2
fonte: 9787, destino: 7321, peso: 2
fonte: 9788, destino: 2281, peso: 2
fonte: 9799, destino: 7780, peso: 2
fonte: 9845, destino: 7834, peso: 2
fonte: 9848, destino: 3063, peso: 2
fonte: 9856, destino: 3681, peso: 2
fonte: 9907, destino: 9755, peso: 2
fonte: 9917, destino: 6281, peso: 2
fonte: 9936, destino: 9470, peso: 2
fonte: 9953, destino: 8687, peso: 2
fonte: 9956, destino: 3933, peso: 2
fonte: 9961, destino: 6063, peso: 2
fonte: 9985, destino: 6511, peso: 2
fonte: 9994, destino: 4402, peso: 2
fonte: 9995, destino: 7742, peso: 2
fonte: 46, destino: 6315, peso: 3
fonte: 88, destino: 7647, peso: 3
fonte: 95, destino: 4797, peso: 3
fonte: 103, destino: 1299, peso: 3
fonte: 108, destino: 106, peso: 3
fonte: 125, destino: 204, peso: 3
fonte: 157, destino: 5728, peso: 3
fonte: 161, destino: 9005, peso: 3
fonte: 176, destino: 3971, peso: 3
fonte: 186, destino: 247, peso: 3
fonte: 191, destino: 9128, peso: 3
fonte: 192, destino: 1760, peso: 3
fonte: 252, destino: 4058, peso: 3
fonte: 260, destino: 6156, peso: 3
fonte: 261, destino: 5883, peso: 3
fonte: 275, destino: 2693, peso: 3
fonte: 290, destino: 5980, peso: 3
fonte: 330, destino: 1852, peso: 3
fonte: 332, destino: 7782, peso: 3
fonte: 346, destino: 2685, peso: 3
fonte: 346, destino: 8475, peso: 3
fonte: 364, destino: 815, peso: 3
fonte: 367, destino: 3036, peso: 3
fonte: 377, destino: 5196, peso: 3
fonte: 378, destino: 4021, peso: 3
fonte: 381, destino: 5392, peso: 3
